id	count	first_file	first_line	kind	field	source	zh_cn
EDITU_04469	1	lib/edit/r_info.txt	16026	description	D	like... magic?	
EDITU_04470	1	lib/edit/r_info.txt	11410	description	D	lined with a thousand reticulated wrinkles. The body was like	
EDITU_04471	1	lib/edit/r_info.txt	3138	description	D	lingered hands, its knotted and twisted trunk gaping in wide	
EDITU_04472	1	lib/edit/r_info.txt	24009	monster_name	N:name	Lion	
EDITU_04473	1	lib/edit/r_info.txt	6798	description	D	lion's body.	
EDITU_04474	1	lib/edit/r_info.txt	5257	description	D	Liquid footprints follow this hound as it pads around the dungeon. An	
EDITU_04475	1	lib/edit/k_info.txt	3310	object_name	N:name	Liquid Logrus	
EDITU_04476	1	lib/edit/rooms.txt	4630	room_or_vault_name	N:name	Little Cross 1	
EDITU_04477	1	lib/edit/rooms.txt	4646	room_or_vault_name	N:name	Little Cross 2	
EDITU_04478	1	lib/edit/rooms.txt	4662	room_or_vault_name	N:name	Little Cross 3	
EDITU_04479	1	lib/edit/r_info.txt	11565	description	D	little intelligence, but it has been instructed to destroy all it meets.	
EDITU_04480	1	lib/edit/rooms.txt	3758	room_or_vault_name	N:name	Little Moat 1	
EDITU_04481	1	lib/edit/rooms.txt	3775	room_or_vault_name	N:name	Little Moat 2	
EDITU_04482	1	lib/edit/r_info.txt	4809	description	D	little.	
EDITU_04483	1	lib/edit/a_info.txt	1974	artifact_name	N:name	'Littlethorn'	
EDITU_04484	1	lib/edit/r_info.txt	11221	description	D	live to see another.	
EDITU_04485	1	lib/edit/r_info.txt	18476	monster_name	N:name	Living armor	
EDITU_04486	1	lib/edit/r_info.txt	5165	monster_name	N:name	Livingstone	
EDITU_04487	1	lib/edit/r_info.txt	5101	monster_name	N:name	Lizard king	
EDITU_04488	1	lib/edit/r_info.txt	4430	monster_name	N:name	Lizardman	
EDITU_04489	1	lib/edit/r_info.txt	11353	monster_name	N:name	Lloigor	
EDITU_04490	1	lib/edit/t_ana.txt	192	building_action	B:12:action:0	Loans	
EDITU_04491	1	lib/edit/q_spider.txt	4	description	D	Local explorers have discovered a well-preserved ancient temple hidden	
EDITU_04492	1	lib/edit/r_info.txt	15890	monster_name	N:name	Locke, the Superman	
EDITU_04493	1	lib/edit/r_info.txt	9859	monster_name	N:name	Loge, Spirit of Fire	
EDITU_04494	1	lib/edit/r_info.txt	8074	monster_name	N:name	Logrus ghost	
EDITU_04495	1	lib/edit/r_info.txt	14789	monster_name	N:name	Loki the Trickster	
EDITU_04496	1	lib/edit/r_info.txt	14810	description	D	Loki, the god of mischief, is a nasty person. He will use every	
EDITU_04497	1	lib/edit/d_info.txt	267	dungeon_name	N:name	Lonely Mountain	
EDITU_04498	1	lib/edit/q_snakes.txt	4	description	D	long ago, a local adventurer dropped, I mean "Lost" his prized	
EDITU_04499	1	lib/edit/r_info.txt	2832	description	D	long arms that hung almost to the ground."	
EDITU_04500	1	lib/edit/a_info.txt	2448	description	D	long journey of Tang Sanzang with it.	
EDITU_04501	1	lib/edit/r_info.txt	1037	description	D	long skinny neck, and the hobbits caught a glimpse of two small pale gleaming	
EDITU_04502	1	lib/edit/r_info.txt	23080	description	D	longer held back by the weaknesses and mundane needs of the living.	
EDITU_04503	1	lib/edit/r_info.txt	10088	description	D	look for prey, but each with its own deadly breath weapon.	
EDITU_04504	1	lib/edit/k_info.txt	2247	description	D	look reveals patterns within patterns of iridescence that throb with	
EDITU_04505	1	lib/edit/r_info.txt	16381	description	D	Look! A nice vein of rock to dig in for gold! Wait a minute...	
EDITU_04506	1	lib/edit/r_info.txt	24150	description	D	looking at it.	
EDITU_04507	1	lib/edit/r_info.txt	23834	description	D	looks harmless and unassuming, but its venomous bite is best left	
EDITU_04508	1	lib/edit/vaults.txt	3426	room_or_vault_name	N:name	Loops	
EDITU_04509	1	lib/edit/q_dragons.txt	5	description	D	looting? Here's the deal, you go in, kill everything in there,	
EDITU_04510	1	lib/edit/r_info.txt	9254	monster_name	N:name	Lord Borel of Hendrake	
EDITU_04511	1	lib/edit/r_info.txt	23459	monster_name	N:name	Lord Bovin of the High Tower	
EDITU_04512	1	lib/edit/q_htower.txt	5	description	D	Lord Bovin, the once-beloved Warden of the High Tower, has joined forces	
EDITU_04513	1	lib/edit/t_thalos.txt	233	building	B:13:owner	Lord Itsukama	
EDITU_04514	1	lib/edit/r_info.txt	12668	monster_name	N:name	Lord of Change	
EDITU_04515	1	lib/edit/a_info.txt	1149	description	D	Lordly and tall did Osondir stand against the wrath of giants, and	
EDITU_04516	1	lib/edit/r_info.txt	22277	monster_name	N:name	Lorgan, Chief of the Easterlings	
EDITU_04517	1	lib/edit/t_telmo.txt	145	building	B:5:owner	Lorien Goldenhair	
EDITU_04518	1	lib/edit/r_info.txt	24979	description	D	lose half his strength to him. Vali views his younger brother Sugriva as a	
EDITU_04519	1	lib/edit/k_info.txt	2833	object_name	N:name	Lose Memories	
EDITU_04520	1	lib/edit/r_info.txt	2020	monster_name	N:name	Lost soul	
EDITU_04521	1	lib/edit/a_info.txt	1254	artifact_name	N:name	'Lotharang'	
EDITU_04522	1	lib/edit/r_info.txt	15576	monster_name	N:name	Lourph	
EDITU_04523	1	lib/edit/r_info.txt	18957	monster_name	N:name	Lousy, the King of Louses	
EDITU_04524	1	lib/edit/k_info.txt	1941	description	D	low weight.	
EDITU_04525	1	lib/edit/r_info.txt	21545	monster_name	N:name	Lucifer, Father of Lies	
EDITU_04526	1	lib/edit/r_info.txt	21316	monster_name	N:name	Lug, the Grotesque	
EDITU_04527	1	lib/edit/r_info.txt	5501	monster_name	N:name	Lugdush, the Uruk	
EDITU_04528	1	lib/edit/r_info.txt	17288	monster_name	N:name	Luigi	
EDITU_04529	1	lib/edit/t_ana.txt	129	building	B:3:owner	Lukie	
EDITU_04530	1	lib/edit/r_info.txt	14885	monster_name	N:name	Lungorthin, the Balrog of White Fire	
EDITU_04531	1	lib/edit/r_info.txt	3745	monster_name	N:name	Lurker	
EDITU_04532	1	lib/edit/r_info.txt	22898	monster_name	N:name	Lutogaida, the Spellmistress of Rarfus	
EDITU_04533	1	lib/edit/vaults.txt	2058	room_or_vault_name	N:name	LV (Turnabout)	
EDITU_04534	1	lib/edit/r_info.txt	24489	monster_name	N:name	Lynx	
EDITU_04535	1	lib/edit/q_microsoft.txt	23	description	D	M$ gets a part of the profit. And there's no guarantee that	
EDITU_04536	1	lib/edit/r_info.txt	18120	monster_name	N:name	M. Bison	
EDITU_04537	1	lib/edit/r_info.txt	18353	monster_name	N:name	Mad bear	
EDITU_04538	1	lib/edit/r_info.txt	18423	monster_name	N:name	Madame Debby	
EDITU_04539	1	lib/edit/k_info.txt	302	description	D	Made from the barley of Eriador, and brewed to golden perfection.	
EDITU_04540	1	lib/edit/r_info.txt	6551	description	D	Made invisible with his magic cap, the greedy dwarf plots for	
EDITU_04541	1	lib/edit/k_info.txt	2693	object_name	N:name	Madness	
EDITU_04542	1	lib/edit/r_info.txt	17501	monster_name	N:name	Maeglin, Betrayer of Gondolin	
EDITU_04543	1	lib/edit/r_info.txt	7054	monster_name	N:name	Mage	
EDITU_04544	1	lib/edit/q_crystal.txt	3	description	D	mage in Thalos who would pay handsomely for a shipment of dragons'	
EDITU_04545	1	lib/edit/k_info.txt	2942	object_flavor	N:flavor	Magenta	
EDITU_04546	1	lib/edit/a_info.txt	1497	description	D	magic activate around you. You wield the Fear of Dragons and the Despair	
EDITU_04547	1	lib/edit/k_info.txt	2485	object_name	N:name	Magic Mapping	
EDITU_04548	1	lib/edit/r_info.txt	4048	monster_name	N:name	Magic mushroom patch	
EDITU_04549	1	lib/edit/f_info.txt	861	feature_name	E	Magic Shop	
EDITU_04550	1	lib/edit/r_info.txt	20560	description	D	magic to drive out intruders like you.	
EDITU_04551	1	lib/edit/q_dino.txt	6	description	D	magic to resurrect dinosaurs and dimetrodons; so far he's kept them under	
EDITU_04552	1	lib/edit/r_info.txt	12986	description	D	magical bacteria that make it pulse in a foul and degrading way.	
EDITU_04553	1	lib/edit/a_info.txt	644	description	D	magical bolts with great frequency.	
EDITU_04554	1	lib/edit/r_info.txt	6975	description	D	magical seahorse.	
EDITU_04555	1	lib/edit/r_info.txt	16335	description	D	magical weapons of power unmatched were created. Blood drips from its	
EDITU_04556	1	lib/edit/r_info.txt	16183	description	D	magics.	
EDITU_04557	1	lib/edit/a_info.txt	2403	description	D	magistrate Gessler.	
EDITU_04558	1	lib/edit/a_info.txt	2617	description	D	Maglor, son of Feanor and Nerdanel, was the greatest poet and bard of the Noldor.	
EDITU_04559	1	lib/edit/r_info.txt	9454	monster_name	N:name	Magma elemental	
EDITU_04560	1	lib/edit/r_info.txt	16242	monster_name	N:name	Magma intrusion	
EDITU_04561	1	lib/edit/f_info.txt	596	feature_name	E	magma vein	
EDITU_04562	1	lib/edit/f_info.txt	618	feature_name	E	magma vein with hidden treasure	
EDITU_04563	1	lib/edit/f_info.txt	642	feature_name	E	magma vein with treasure	
EDITU_04564	1	lib/edit/r_info.txt	24751	monster_name	N:name	Magni, Son of Thor	
EDITU_04565	1	lib/edit/r_info.txt	24811	monster_name	N:name	Mahishasura, the Buffalo Demon	
EDITU_04566	1	lib/edit/f_info.txt	1594	feature_name	E	major trap	
EDITU_04567	1	lib/edit/r_info.txt	25135	monster_name	N:name	Makara	
EDITU_04568	1	lib/edit/a_info.txt	3481	description	D	make.)	
EDITU_04569	1	lib/edit/r_info.txt	25273	description	D	makes him full and complements his power.	
EDITU_04570	1	lib/edit/r_info.txt	7148	description	D	makes your soul wilt!	
EDITU_04571	1	lib/edit/r_info.txt	10282	monster_name	N:name	Malekith the Accursed	
EDITU_04572	1	lib/edit/r_info.txt	8473	monster_name	N:name	Malicious leprechaun	
EDITU_04573	1	lib/edit/d_info.txt	443	dungeon_name	N:name	Man cave	
EDITU_04574	1	lib/edit/r_info.txt	13080	description	D	man. Tiny, might be an even better word. He was around five feet tall	
EDITU_04575	1	lib/edit/k_info.txt	2731	object_name	N:name	Mana	
EDITU_04576	1	lib/edit/r_info.txt	16006	monster_name	N:name	Mana hound	
EDITU_04577	1	lib/edit/r_info.txt	9730	description	D	Mandor is one of the greatest Logrus Masters, a formidable magician.	
EDITU_04578	1	lib/edit/r_info.txt	9712	monster_name	N:name	Mandor, Master of the Logrus	
EDITU_04579	1	lib/edit/r_info.txt	1952	monster_name	N:name	Manes	
EDITU_04580	1	lib/edit/r_info.txt	301	monster_name	N:name	Mangy looking leper	
EDITU_04581	1	lib/edit/t_angwil.txt	89	building	B:1:name	Manor	
EDITU_04582	1	lib/edit/r_info.txt	7458	monster_name	N:name	Manticore	
EDITU_04583	1	lib/edit/a_info.txt	2509	description	D	many arrows and blades from his enemies.	
EDITU_04584	1	lib/edit/q_dragonslayer.txt	4	description	D	many colours. That'll show us if you're really great.	
EDITU_04585	1	lib/edit/r_info.txt	24894	description	D	Many have discovered too late that fighting the air is not the greatest	
EDITU_04586	1	lib/edit/r_info.txt	25049	description	D	Many of his followers consider him the ultimate, omnipotent,	
EDITU_04587	1	lib/edit/v_info.txt	670	room_or_vault_name	N:name	Marauding Orcs	
EDITU_04588	1	lib/edit/r_info.txt	17784	monster_name	N:name	Marid	
EDITU_04589	1	lib/edit/r_info.txt	16626	monster_name	N:name	Mario	
EDITU_04590	1	lib/edit/q_cellar.txt	7	description	D	marks on his face and firewood still in his arms; there was no sign of the	
EDITU_04591	1	lib/edit/rooms.txt	1952	room_or_vault_name	N:name	Mass	
EDITU_04592	1	lib/edit/k_info.txt	2618	object_name	N:name	Mass Genocide	
EDITU_04593	1	lib/edit/r_info.txt	22104	description	D	massive armoured shell.	
EDITU_04594	1	lib/edit/r_info.txt	24828	description	D	massive buffalo, but he can change his appearance seemingly at will.	
EDITU_04595	1	lib/edit/a_info.txt	964	description	D	massive double-pronged hilt. On its blade are written doomspells against	
EDITU_04596	1	lib/edit/r_info.txt	20222	description	D	massive frame.	
EDITU_04597	1	lib/edit/r_info.txt	10860	monster_name	N:name	Master lich	
EDITU_04598	1	lib/edit/r_info.txt	23197	description	D	master Lucifer. He has assumed a humanoid shape and appears friendly	
EDITU_04599	1	lib/edit/r_info.txt	18833	monster_name	N:name	Master mindcrafter	
EDITU_04600	1	lib/edit/r_info.txt	16447	monster_name	N:name	Master mystic	
EDITU_04601	1	lib/edit/r_info.txt	24428	description	D	master of Valhalla, the hall of the glorious dead, where the Valkyries and	
EDITU_04602	1	lib/edit/r_info.txt	13955	monster_name	N:name	Master quylthulg	
EDITU_04603	1	lib/edit/r_info.txt	5822	monster_name	N:name	Master rogue	
EDITU_04604	1	lib/edit/r_info.txt	8241	monster_name	N:name	Master thief	
EDITU_04605	1	lib/edit/r_info.txt	19427	monster_name	N:name	Master Tonberry	
EDITU_04606	1	lib/edit/r_info.txt	8310	monster_name	N:name	Master vampire	
EDITU_04607	1	lib/edit/r_info.txt	3400	monster_name	N:name	Master yeek	
EDITU_04608	1	lib/edit/r_info.txt	13115	description	D	mastery of elemental fire.	
EDITU_04609	1	lib/edit/k_info.txt	1930	description	D	matching skirt and sleeves.	
EDITU_04610	1	lib/edit/t_telmo.txt	128	building	B:3:owner	Materim the Sly	
EDITU_04611	1	lib/edit/r_info.txt	22654	monster_name	N:name	Mathmag, the Prince of Whales	
EDITU_04612	1	lib/edit/a_info.txt	1937	artifact_name	N:name	'Matoi'	
EDITU_04613	1	lib/edit/a_info.txt	2284	description	D	mattock brought victory to the Dwarves over Azog's Orcs - though Nain	
EDITU_04614	1	lib/edit/r_info.txt	9596	monster_name	N:name	Mature black dragon	
EDITU_04615	1	lib/edit/r_info.txt	9023	monster_name	N:name	Mature blue dragon	
EDITU_04616	1	lib/edit/r_info.txt	9057	monster_name	N:name	Mature bronze dragon	
EDITU_04617	1	lib/edit/r_info.txt	9561	monster_name	N:name	Mature gold dragon	
EDITU_04618	1	lib/edit/r_info.txt	9040	monster_name	N:name	Mature green dragon	
EDITU_04619	1	lib/edit/r_info.txt	9613	monster_name	N:name	Mature multi-hued dragon	
EDITU_04620	1	lib/edit/r_info.txt	9544	monster_name	N:name	Mature red dragon	
EDITU_04621	1	lib/edit/r_info.txt	21856	monster_name	N:name	Mature silver dragon	
EDITU_04622	1	lib/edit/r_info.txt	8821	monster_name	N:name	Mature white dragon	
EDITU_04623	1	lib/edit/r_info.txt	19122	monster_name	N:name	Mauhur, the Orc Captain	
EDITU_04624	1	lib/edit/r_info.txt	12188	monster_name	N:name	Maulotaur	
EDITU_04625	1	lib/edit/rooms.txt	1035	room_or_vault_name	N:name	Mausoleum I	
EDITU_04626	1	lib/edit/rooms.txt	1051	room_or_vault_name	N:name	Mausoleum II	
EDITU_04627	1	lib/edit/q_eric.txt	6	description	D	may feel obliged to obey him -- and he'll be invincible!	
EDITU_04628	1	lib/edit/q_spawning_pits.txt	19	description	D	May your battles with the Serpent be as successful.	
EDITU_04629	1	lib/edit/r_info.txt	1033	description	D	Maybe its soft clinging hands and toes were used, but it looked as if it was	
EDITU_04630	1	lib/edit/t_lite.old	251	building	B:1:name	Mayor	
EDITU_04631	1	lib/edit/t_ana.txt	126	building	B:1:name	Mayor's Office	
EDITU_04632	1	lib/edit/vaults.txt	3186	room_or_vault_name	N:name	Mazer	
EDITU_04633	1	lib/edit/r_info.txt	15446	description	D	me in his green and his gold. High, wide and thick, his beard black and	
EDITU_04634	1	lib/edit/k_info.txt	3319	object_name	N:name	Mead of Poetry	
EDITU_04635	1	lib/edit/r_info.txt	3003	description	D	meal.	
EDITU_04636	1	lib/edit/r_info.txt	358	monster_name	N:name	Mean looking mercenary	
EDITU_04637	1	lib/edit/rooms.txt	3327	room_or_vault_name	N:name	Medium Hourglass 1	
EDITU_04638	1	lib/edit/rooms.txt	3346	room_or_vault_name	N:name	Medium Hourglass 2	
EDITU_04639	1	lib/edit/r_info.txt	11649	description	D	Medusa-mane of ropy tendrils, two fierce, serpent-like eyes	
EDITU_04640	1	lib/edit/rooms.txt	244	room_or_vault_name	N:name	Meeting Hall I	
EDITU_04641	1	lib/edit/rooms.txt	260	room_or_vault_name	N:name	Meeting Hall II	
EDITU_04642	1	lib/edit/r_info.txt	22616	description	D	Melter of Snows is a gigantic serpentine monster apparently intent on	
EDITU_04643	1	lib/edit/r_info.txt	22617	description	D	melting you next.	
EDITU_04644	1	lib/edit/r_info.txt	5645	description	D	members, their pied and hairless bodies bending with great	
EDITU_04645	1	lib/edit/r_info.txt	7698	monster_name	N:name	Memory moss	
EDITU_04646	1	lib/edit/a_info.txt	953	description	D	men of Umbar who met it in combat.	
EDITU_04647	1	lib/edit/r_info.txt	10915	description	D	menace as his father.	
EDITU_04648	1	lib/edit/r_info.txt	6958	description	D	menacingly.	
EDITU_04649	1	lib/edit/v_info.txt	369	room_or_vault_name	N:name	Menagerie	
EDITU_04650	1	lib/edit/r_info.txt	5958	monster_name	N:name	Meneldor the Swift	
EDITU_04651	1	lib/edit/r_info.txt	18381	monster_name	N:name	Meng Huo, the King of Southerings	
EDITU_04652	1	lib/edit/r_info.txt	19139	monster_name	N:name	Meng You, the Brother of Meng Huo	
EDITU_04653	1	lib/edit/r_info.txt	14694	monster_name	N:name	Mephistopheles, Lord of Hell	
EDITU_04654	1	lib/edit/q_antipaladin.txt	7	description	D	merchant. Now more and more alarming things happen like a	
EDITU_04655	1	lib/edit/r_info.txt	24222	description	D	mercilessly fires at all comers with remarkable force and agility.	
EDITU_04656	1	lib/edit/r_info.txt	12792	description	D	merely blast you with mighty magic.	
EDITU_04657	1	lib/edit/q_basilisk.txt	17	description	D	merit.	
EDITU_04658	1	lib/edit/a_info.txt	2564	description	D	Merry was the most perceptive and intelligent of hobbits.	
EDITU_04659	1	lib/edit/r_info.txt	25464	description	D	Meru, raining lightning upon those who disturb him.	
EDITU_04660	1	lib/edit/r_info.txt	24851	description	D	messenger between gods and people. While he is not an evil god, he does	
EDITU_04661	1	lib/edit/k_info.txt	1978	object_name	N:name	Metal Brigandine Armour~	
EDITU_04662	1	lib/edit/k_info.txt	2011	object_name	N:name	Metal Lamellar Armour~	
EDITU_04663	1	lib/edit/k_info.txt	1922	object_name	N:name	Metal Scale Mail~	
EDITU_04664	1	lib/edit/k_info.txt	3292	object_flavor	N:flavor	Metallic	
EDITU_04665	1	lib/edit/k_info.txt	2785	object_flavor	N:flavor	Metallic Blue	
EDITU_04666	1	lib/edit/r_info.txt	1087	monster_name	N:name	Metallic blue centipede	
EDITU_04667	1	lib/edit/k_info.txt	3082	object_flavor	N:flavor	Metallic Green	
EDITU_04668	1	lib/edit/r_info.txt	715	monster_name	N:name	Metallic green centipede	
EDITU_04669	1	lib/edit/k_info.txt	3091	object_flavor	N:flavor	Metallic Purple	
EDITU_04670	1	lib/edit/k_info.txt	3136	object_flavor	N:flavor	Metallic Red	
EDITU_04671	1	lib/edit/r_info.txt	1225	monster_name	N:name	Metallic red centipede	
EDITU_04672	1	lib/edit/q_info.txt	445	quest_name	N:name	Metatron	
EDITU_04673	1	lib/edit/r_info.txt	22716	description	D	Metatron is an imposing and immensely powerful figure... but it is his low	
EDITU_04674	1	lib/edit/r_info.txt	22688	monster_name	N:name	Metatron, the High Angel	
EDITU_04675	1	lib/edit/r_info.txt	9151	monster_name	N:name	Mezzodaemon	
EDITU_04676	1	lib/edit/r_info.txt	21212	monster_name	N:name	Michael, the Guardian Overlord	
EDITU_04677	1	lib/edit/a_info.txt	3423	artifact_name	N:name	'Micro$oft Edge'	
EDITU_04678	1	lib/edit/a_info.txt	724	description	D	Middle Earth at last.	
EDITU_04679	1	lib/edit/a_info.txt	3403	artifact_name	N:name	Midnight Dragon Scale Mail	
EDITU_04680	1	lib/edit/r_info.txt	23056	description	D	mightier still.	
EDITU_04681	1	lib/edit/r_info.txt	21022	description	D	mighty claws.	
EDITU_04682	1	lib/edit/r_info.txt	15381	description	D	Mighty in spells and enchantments,	
EDITU_04683	1	lib/edit/q_old_castle.txt	6	description	D	Mighty undead, evil spell casters, dragons, and even titans are	
EDITU_04684	1	lib/edit/r_info.txt	4163	monster_name	N:name	Mi-Go	
EDITU_04685	1	lib/edit/rooms.txt	794	room_or_vault_name	N:name	Military Review	
EDITU_04686	1	lib/edit/r_info.txt	5918	monster_name	N:name	Mime, the Nibelung	
EDITU_04687	1	lib/edit/r_info.txt	20259	monster_name	N:name	Mimic	
EDITU_04688	1	lib/edit/r_info.txt	7076	monster_name	N:name	Mind flayer	
EDITU_04689	1	lib/edit/r_info.txt	18816	monster_name	N:name	Mindcrafter	
EDITU_04690	1	lib/edit/r_info.txt	18831	description	D	minds of others.	
EDITU_04691	1	lib/edit/d_info.txt	185	dungeon_name	N:name	Mine	
EDITU_04692	1	lib/edit/r_info.txt	3352	monster_name	N:name	Mine-dog	
EDITU_04693	1	lib/edit/vaults.txt	3389	room_or_vault_name	N:name	Mini	
EDITU_04694	1	lib/edit/vaults.txt	2047	room_or_vault_name	N:name	Miniature Cell	
EDITU_04695	1	lib/edit/r_info.txt	18558	description	D	minor spellcasting skills, and animals come to do his bidding.	
EDITU_04696	1	lib/edit/f_info.txt	1586	feature_name	E	minor trap	
EDITU_04697	1	lib/edit/r_info.txt	12710	description	D	minotaur with extra arms, decorated with tattoos and nose rings.	
EDITU_04698	1	lib/edit/k_info.txt	2434	object_flavor	N:flavor	mipay sun	
EDITU_04699	1	lib/edit/t_mori.txt	160	building	B:0:owner	Mirimbar	
EDITU_04700	1	lib/edit/r_info.txt	4211	monster_name	N:name	Mirkwood spider	
EDITU_04701	1	lib/edit/f_info.txt	1296	feature_name	E	mirror	
EDITU_04702	1	lib/edit/vaults.txt	2414	room_or_vault_name	N:name	Mirrored Quartet	
EDITU_04703	1	lib/edit/k_info.txt	2477	object_flavor	N:flavor	misat dernin	
EDITU_04704	1	lib/edit/r_info.txt	14762	description	D	miscreation and abomination. For the gray mass quobbed and quivered,	
EDITU_04705	1	lib/edit/r_info.txt	21266	description	D	mist circling rapidly around it, Tik'srvzllat threatens your sanity	
EDITU_04706	1	lib/edit/r_info.txt	8877	monster_name	N:name	Mist giant	
EDITU_04707	1	lib/edit/k_info.txt	4327	object_name	N:name	mithril	
EDITU_04708	1	lib/edit/k_info.txt	2053	object_name	N:name	Mithril Chain Mail~	
EDITU_04709	1	lib/edit/r_info.txt	7329	monster_name	N:name	Mithril golem	
EDITU_04710	1	lib/edit/a_info.txt	1222	description	D	mithril inlay, which tell sagas of endurance, invoking the powers of	
EDITU_04711	1	lib/edit/k_info.txt	2063	object_name	N:name	Mithril Plate Mail~	
EDITU_04712	1	lib/edit/a_info.txt	3590	artifact_name	N:name	Mithril Spear of Liweris	
EDITU_04713	1	lib/edit/a_info.txt	1958	description	D	Miyamoto Musashi, and wielded with his left hand in combat.	
EDITU_04714	1	lib/edit/a_info.txt	1950	description	D	Miyamoto Musashi, and wielded with his right hand in combat.	
EDITU_04715	1	lib/edit/a_info.txt	1647	artifact_name	N:name	'Mjollnir'	
EDITU_04716	1	lib/edit/r_info.txt	24771	description	D	Mjollnir after Ragnarok, though you may have different ideas about that...	
EDITU_04717	1	lib/edit/a_info.txt	3987	activation_message	E	Mmm... holy milk chocolate.	
EDITU_04718	1	lib/edit/r_info.txt	3506	monster_name	N:name	Moaning spirit	
EDITU_04719	1	lib/edit/vaults.txt	3567	room_or_vault_name	N:name	Moated Fort	
EDITU_04720	1	lib/edit/vaults.txt	3332	room_or_vault_name	N:name	Moated Oval	
EDITU_04721	1	lib/edit/r_info.txt	11439	description	D	mocking cry -- 'Tekeli-li! Tekeli-li!'"	
EDITU_04722	1	lib/edit/vaults.txt	2391	room_or_vault_name	N:name	Modified Greater Vault (Huge)	
EDITU_04723	1	lib/edit/r_info.txt	22357	monster_name	N:name	Moe, the Cyclops	
EDITU_04724	1	lib/edit/r_info.txt	10037	monster_name	N:name	Moire, Queen of Rebma	
EDITU_04725	1	lib/edit/b_info.txt	51	body_name	N:name	Mold	
EDITU_04726	1	lib/edit/t_angwil.txt	147	building	B:10:owner	Molvrae	
EDITU_04727	1	lib/edit/a_info.txt	3854	artifact_name	N:name	Mom's Loving Modular Sniper Crossbow	
EDITU_04728	1	lib/edit/v_info.txt	839	room_or_vault_name	N:name	Monastery	
EDITU_04729	1	lib/edit/r_info.txt	9955	monster_name	N:name	Monastic lich	
EDITU_04730	1	lib/edit/r_info.txt	3567	monster_name	N:name	Mongbat	
EDITU_04731	1	lib/edit/b_info.txt	349	body_name	N:name	Monk	
EDITU_04732	1	lib/edit/r_info.txt	19521	monster_name	N:name	Monkey Clone	
EDITU_04733	1	lib/edit/r_info.txt	16603	monster_name	N:name	Monkey of Nikko	
EDITU_04734	1	lib/edit/r_info.txt	21743	description	D	monk's cassock."	
EDITU_04735	1	lib/edit/rooms.txt	292	room_or_vault_name	N:name	Monster Bunks I	
EDITU_04736	1	lib/edit/rooms.txt	308	room_or_vault_name	N:name	Monster Bunks II	
EDITU_04737	1	lib/edit/rooms.txt	1461	room_or_vault_name	N:name	Monster Bunks III	
EDITU_04738	1	lib/edit/rooms.txt	1477	room_or_vault_name	N:name	Monster Bunks IV	
EDITU_04739	1	lib/edit/rooms.txt	1543	room_or_vault_name	N:name	Monster Bunks V	
EDITU_04740	1	lib/edit/rooms.txt	1559	room_or_vault_name	N:name	Monster Bunks VI	
EDITU_04741	1	lib/edit/k_info.txt	2562	object_name	N:name	Monster Confusion	
EDITU_04742	1	lib/edit/rooms.txt	755	room_or_vault_name	N:name	Monster Pit I	
EDITU_04743	1	lib/edit/rooms.txt	1493	room_or_vault_name	N:name	Monster Pit II	
EDITU_04744	1	lib/edit/r_info.txt	23661	description	D	monster pumpkin as it rolls along the floor of the cave, preparing to drink	
EDITU_04745	1	lib/edit/r_info.txt	6309	description	D	monster that breeds on death.	
EDITU_04746	1	lib/edit/rooms.txt	771	room_or_vault_name	N:name	Monster Wedge	
EDITU_04747	1	lib/edit/r_info.txt	14485	description	D	monster, until it can greedily dine on your remains.	
EDITU_04748	1	lib/edit/q_spawning_pits.txt	8	description	D	Monsters appear as if out of thin air, as if spawned by a foul	
EDITU_04749	1	lib/edit/q_shrine.txt	10	description	D	monsters, please return silence to this ancient place. Be	
EDITU_04750	1	lib/edit/r_info.txt	1775	description	D	monstrously degrade parody of a human skull."	
EDITU_04751	1	lib/edit/q_cq1.txt	5	description	D	months. For some reason, we've started attracting all sorts of crazy	
EDITU_04752	1	lib/edit/v_info.txt	491	room_or_vault_name	N:name	Monument	
EDITU_04753	1	lib/edit/r_info.txt	3381	monster_name	N:name	Moon beast	
EDITU_04754	1	lib/edit/r_info.txt	1032	description	D	moonlight, a small black shape was moving with its thin limbs splayed out.	
EDITU_04755	1	lib/edit/r_info.txt	20032	monster_name	N:name	Mordred	
EDITU_04756	1	lib/edit/r_info.txt	20050	description	D	Mordred is prophesized to unite the lands after	
EDITU_04757	1	lib/edit/vaults.txt	3275	room_or_vault_name	N:name	More Cells	
EDITU_04758	1	lib/edit/vaults.txt	3296	room_or_vault_name	N:name	More Cells 2	
EDITU_04759	1	lib/edit/vaults.txt	3313	room_or_vault_name	N:name	More Cells 3	
EDITU_04760	1	lib/edit/r_info.txt	399	description	D	more havoc... at least, this is what you heard some guy say at the inn.	
EDITU_04761	1	lib/edit/r_info.txt	10201	description	D	more than a hatred of all that lives. Flying hooves don't touch the	
EDITU_04762	1	lib/edit/r_info.txt	2576	description	D	more than a year since she departed to Doriath. Brodda the Easterling	
EDITU_04763	1	lib/edit/r_info.txt	1772	description	D	more typical of a diminutive monkey than a of a rat; while the	
EDITU_04764	1	lib/edit/r_info.txt	20008	monster_name	N:name	Morgana Le Fay	
EDITU_04765	1	lib/edit/r_info.txt	10318	description	D	Morgenstern is tougher and faster than any other horse: "Morgenstern	
