id	priority	category	file	line	col	source	zh_cn	context	notes
SRC_14662	high	prompt	src/r_poss.c	647	23	Your current body may be destroyed. Are you sure?	你当前的躯体可能会被摧毁。你确定吗？	if (get_check("Your current body may be destroyed. Are you sure? "))	
SRC_14663	high	message	src/r_poss.c	652	23	You leave your current body!	你离开了当前的躯体！	msg_print("You leave your current body!");	
SRC_14664	high	message	src/r_poss.c	663	27	Your previous body quickly decays!	你之前的躯体迅速腐烂了！	msg_print("Your previous body quickly decays!");	
SRC_14665	medium	other	src/r_poss.c	725	27	power	力量	info.magic_desc = "power";	
SRC_14669	high	name_desc	src/r_poss.c	1241	19	Possessor	附身者	me.name = "Possessor";	
SRC_14670	high	name_desc	src/r_poss.c	1242	19	The Possessor is an odd creature, completely harmless in its natural form. However, they are capable of possessing the corpses of monsters they have slain, and gain powers and abilities based on their current body. As such, they can become quite powerful indeed! Unfortunately, not every type of monster will drop a corpse, and getting suitable corspes to inhabit can be difficult. If the possessor ever leaves their current body, all of their equipment will be removed (except a light source) and they will temporarily return to their native, vulnerable state. Finally, leaving their current body will destroy that corpse most of the time, so the possessor should only do so if they have a better corpse on hand (and also only if there are no monsters nearby!). Possessors normally have full control of the body they inhabit; but at very low health this control becomes hard to maintain, and a possessor who suffers serious damage has a small chance of being ejected from the body.\n \nThe stats, skills, spells, resistances and innate powers of a possessor are determined by the body they inhabit; be sure to check both the racial power command (<color:keypress>U</color>/<color:keypress>O</color>) and the magic command (<color:keypress>m</color>) after possessing a new body. The current body also determines the spell stat; for example, a novice priest possessor uses wisdom, while a novice mage possessor relies on intelligence.	附身者是一种古怪的生物，在自然形态下完全无害。然而，它们能够附身于被它们杀死的怪物尸体上，并根据当前躯体获得相应的力量和能力。因此，它们可以变得非常强大！不幸的是，并非所有种类的怪物都会掉落尸体，因此获得合适的尸骸来栖身可能很困难。如果附身者离开他们当前的躯体，他们所有的装备（除了光源）都将被移除，并暂时回到他们原生、脆弱的状态。最后，离开当前躯体通常会摧毁那具尸骸，因此附身者只有在手头有更好的尸骸时（并且附近没有怪物时！）才应该这样做。附身者通常完全控制它们居住的身体；但在极低的生命值下，这种控制变得难以维持，遭受严重伤害的附身者有很小的几率被从躯体中弹出。\n \n附身者的属性、技能、法术、抗性和天生能力由他们占据的躯干决定；在附身新躯体后，一定要检查种族能力命令 (<color:keypress>U</color>/<color:keypress>O</color>) 和魔法命令 (<color:keypress>m</color>)。当前的身体也决定了施法属性；例如，新手牧师的附身躯干使用感知，而新手魔法师的附身躯干则依赖智力。	me.desc = "The Possessor is an odd creature, completely harmless in its natural form. However, they "	
SRC_14671	high	message	src/r_poss.c	1308	23	You can no longer maintain your current body!	你再也无法维持当前的躯干了！	msg_print("You can no longer maintain your current body!");	
SRC_14672	high	message	src/r_poss.c	1319	27	Your previous body quickly decays!	你之前的躯体迅速腐烂了！	msg_print("Your previous body quickly decays!");	
SRC_14673	high	message	src/r_poss.c	1327	23	You struggle to maintain possession of your current body!	你挣扎着试图维持对当前躯干的占据！	msg_print("You struggle to maintain possession of your current body!");	
SRC_14674	medium	possible_name	src/r_poss.c	1416	40	Exploding	爆炸	take_hit(DAMAGE_NOESCAPE, dam, "Exploding");	
SRC_14675	high	display	src/r_poss.c	1433	25	<topic:CurrentForm>================================ <color:keypress>C</color>urrent Form =================================\n\n	<topic:CurrentForm>================================ 当 前 的 形 态 (<color:keypress>C</color>) =================================\n\n	doc_printf(doc, "<topic:CurrentForm>================================ <color:keypress>C</color>urrent Form =================================\\n\\n");	
SRC_14676	high	display	src/r_poss.c	1438	21	<topic:RecentForms>================================ <color:keypress>R</color>ecent Forms =================================\n\n	<topic:RecentForms>================================ 最 近 的 形 态 (<color:keypress>R</color>) =================================\n\n	doc_printf(doc, "<topic:RecentForms>================================ <color:keypress>R</color>ecent Forms =================================\\n\\n");	
SRC_14677	high	display	src/r_poss.c	1440	21	<color:G>%-33.33s CL Day Time DL %-28.28s</color>\n	<color:G>%-33.33s 等级 日期 时间 DL %-28.28s</color>\n	doc_printf(doc, "<color:G>%-33.33s CL Day Time DL %-28.28s</color>\\n", "Most Recent Forms", "Location");	CL即Char Level, DL即Dungeon Level
SRC_14678	high	display	src/r_poss.c	1440	78	Most Recent Forms	最近的形态	doc_printf(doc, "<color:G>%-33.33s CL Day Time DL %-28.28s</color>\\n", "Most Recent Forms", "Location");	
SRC_14679	high	display	src/r_poss.c	1440	99	Location	地点	doc_printf(doc, "<color:G>%-33.33s CL Day Time DL %-28.28s</color>\\n", "Most Recent Forms", "Location");	
SRC_14682	medium	possible_name	src/r_pump.c	33	24	Squash	重压	skills_innate_init("Squash", WEAPON_EXP_BEGINNER, WEAPON_EXP_SKILLED);	
SRC_14683	medium	possible_name	src/r_pump.c	34	24	Bite	撕咬	skills_innate_init("Bite", WEAPON_EXP_BEGINNER, WEAPON_EXP_MASTER);	
SRC_14685	high	name_desc	src/r_pump.c	62	18	Squash	重压	a.name = "Squash";	
SRC_14687	high	name_desc	src/r_pump.c	78	18	Bite	撕咬	a.name = "Bite";	
SRC_14688	high	message	src/r_pump.c	89	19	You have evolved into a Death pumpkin.	你进化成了死亡南瓜(Death pumpkin)。	msg_print("You have evolved into a Death pumpkin.");	
SRC_14689	high	name_desc	src/r_pump.c	151	29	Breathe Light	光明吐息	var_set_string(res, "Breathe Light");	
SRC_14690	high	name_desc	src/r_pump.c	154	29	Breathes bright light at your chosen target.	向你选择的目标喷吐强光。	var_set_string(res, "Breathes bright light at your chosen target.");	
SRC_14691	high	message	src/r_pump.c	165	19	You breathe light.	你喷吐出光芒。	msg_print("You breathe light.");	
SRC_14692	high	name_desc	src/r_pump.c	203	19	Pumpkin	南瓜怪	me.name = "Pumpkin";	
SRC_14694	high	message	src/r_quyl.c	43	19	Nobody answers your call for help.	没有人回应你的求救。	msg_print("Nobody answers your call for help.");	
SRC_14695	high	message	src/r_quyl.c	72	27	The summoned monster gets angry!	召唤来的怪物被激怒了！	msg_print("The summoned monster gets angry!");	
SRC_14696	high	message	src/r_quyl.c	74	27	The summoned monsters get angry!	召唤来的怪物们被激怒了！	msg_print("The summoned monsters get angry!");	
SRC_14697	high	name_desc	src/r_quyl.c	88	29	Heal Monster	治疗怪物	var_set_string(res, "Heal Monster");	
SRC_14698	high	name_desc	src/r_quyl.c	91	29	Attempts to heal a chosen monster.	尝试治疗选定的怪物。	var_set_string(res, "Attempts to heal a chosen monster.");	
SRC_14699	high	name_desc	src/r_quyl.c	124	29	Summon Ancient Dragon	召唤上古龙	var_set_string(res, "Summon Ancient Dragon");	
SRC_14700	high	name_desc	src/r_quyl.c	127	29	Attempts to summon an ancient dragon for assistance.	尝试召唤一条上古龙来协助。	var_set_string(res, "Attempts to summon an ancient dragon for assistance.");	
SRC_14701	high	name_desc	src/r_quyl.c	146	29	Summon Ants	召唤蚂蚁	var_set_string(res, "Summon Ants");	
SRC_14702	high	name_desc	src/r_quyl.c	149	29	Attempts to summon ants for assistance.	尝试召唤蚂蚁来协助。	var_set_string(res, "Attempts to summon ants for assistance.");	
SRC_14703	high	name_desc	src/r_quyl.c	168	29	Summon Balrog	召唤炎魔	var_set_string(res, "Summon Balrog");	
SRC_14704	high	name_desc	src/r_quyl.c	171	29	Attempts to summon a balrog for assistance.	尝试召唤一只炎魔来协助。	var_set_string(res, "Attempts to summon a balrog for assistance.");	
SRC_14705	high	name_desc	src/r_quyl.c	190	29	Summon Clubber Demon	召唤大头棒恶魔	var_set_string(res, "Summon Clubber Demon");	Clubber 可能是指用棍棒的恶魔。直译大头棒恶魔。
SRC_14706	high	name_desc	src/r_quyl.c	193	29	Attempts to summon a clubber demon for assistance.	尝试召唤一只大头棒恶魔来协助。	var_set_string(res, "Attempts to summon a clubber demon for assistance.");	
SRC_14707	high	name_desc	src/r_quyl.c	212	29	Summon Dark Elf	召唤黑暗精灵	var_set_string(res, "Summon Dark Elf");	
SRC_14708	high	name_desc	src/r_quyl.c	215	29	Attempts to summon dark elves for assistance.	尝试召唤黑暗精灵来协助。	var_set_string(res, "Attempts to summon dark elves for assistance.");	
SRC_14709	high	name_desc	src/r_quyl.c	234	29	Summon Demon	召唤恶魔	var_set_string(res, "Summon Demon");	
SRC_14710	high	name_desc	src/r_quyl.c	237	29	Attempts to summon a demon for assistance.	尝试召唤一只恶魔来协助。	var_set_string(res, "Attempts to summon a demon for assistance.");	
SRC_14711	high	name_desc	src/r_quyl.c	256	29	Summon Demon Summoner	召唤恶魔召唤师	var_set_string(res, "Summon Demon Summoner");	
SRC_14712	high	name_desc	src/r_quyl.c	259	29	Attempts to summon a demon summoner for assistance.	尝试召唤一名恶魔召唤师来协助。	var_set_string(res, "Attempts to summon a demon summoner for assistance.");	
SRC_14713	high	name_desc	src/r_quyl.c	278	29	Summon Dragon	召唤龙	var_set_string(res, "Summon Dragon");	
SRC_14714	high	name_desc	src/r_quyl.c	281	29	Attempts to summon a dragon for assistance.	尝试召唤一条龙来协助。	var_set_string(res, "Attempts to summon a dragon for assistance.");	
SRC_14715	high	name_desc	src/r_quyl.c	300	29	Summon Dragon Summoner	召唤龙语召唤师	var_set_string(res, "Summon Dragon Summoner");	
SRC_14716	high	name_desc	src/r_quyl.c	303	29	Attempts to summon a dragon summoner for assistance.	尝试召唤一名龙语召唤师来协助。	var_set_string(res, "Attempts to summon a dragon summoner for assistance.");	
SRC_14717	high	name_desc	src/r_quyl.c	322	29	Summon Elemental	召唤元素	var_set_string(res, "Summon Elemental");	
SRC_14718	high	name_desc	src/r_quyl.c	325	29	Attempts to summon an elemental for assistance.	尝试召唤一个元素生物来协助。	var_set_string(res, "Attempts to summon an elemental for assistance.");	
SRC_14719	high	name_desc	src/r_quyl.c	344	29	Summon Giant	召唤巨人	var_set_string(res, "Summon Giant");	
SRC_14720	high	name_desc	src/r_quyl.c	347	29	Attempts to summon a giant for assistance.	尝试召唤一名巨人来协助。	var_set_string(res, "Attempts to summon a giant for assistance.");	
SRC_14721	high	name_desc	src/r_quyl.c	366	29	Summon Golem	召唤魔像	var_set_string(res, "Summon Golem");	
SRC_14722	high	name_desc	src/r_quyl.c	369	29	Attempts to summon a golem for assistance.	尝试召唤一具魔像来协助。	var_set_string(res, "Attempts to summon a golem for assistance.");	
SRC_14723	high	name_desc	src/r_quyl.c	388	29	Summon Greater Dragons	召唤高等龙	var_set_string(res, "Summon Greater Dragons");	
SRC_14724	high	name_desc	src/r_quyl.c	391	29	Attempts to summon greater dragons for assistance.	尝试召唤多条高等龙来协助。	var_set_string(res, "Attempts to summon greater dragons for assistance.");	
SRC_14725	high	name_desc	src/r_quyl.c	410	29	Summon Greater Demons	召唤高等恶魔	var_set_string(res, "Summon Greater Demons");	
SRC_14726	high	name_desc	src/r_quyl.c	413	29	Attempts to summon greater demons for assistance.	尝试召唤多只高等恶魔来协助。	var_set_string(res, "Attempts to summon greater demons for assistance.");	
SRC_14727	high	name_desc	src/r_quyl.c	432	29	Summon Greater Undead	召唤高等亡灵	var_set_string(res, "Summon Greater Undead");	
SRC_14728	high	name_desc	src/r_quyl.c	435	29	Attempts to summon greater undead for assistance.	尝试召唤高等亡灵来协助。	var_set_string(res, "Attempts to summon greater undead for assistance.");	
SRC_14729	high	name_desc	src/r_quyl.c	454	29	Summon Hounds	召唤猎犬	var_set_string(res, "Summon Hounds");	
SRC_14730	high	name_desc	src/r_quyl.c	457	29	Attempts to summon hounds for assistance.	尝试召唤猎犬群来协助。	var_set_string(res, "Attempts to summon hounds for assistance.");	
SRC_14731	high	name_desc	src/r_quyl.c	476	29	Summon Lich	召唤巫妖	var_set_string(res, "Summon Lich");	
SRC_14732	high	name_desc	src/r_quyl.c	479	29	Attempts to summon a lich for assistance.	尝试召唤一名巫妖来协助。	var_set_string(res, "Attempts to summon a lich for assistance.");	
SRC_14733	high	name_desc	src/r_quyl.c	498	29	Summon Mature Dragon	召唤成年龙	var_set_string(res, "Summon Mature Dragon");	
SRC_14734	high	name_desc	src/r_quyl.c	501	29	Attempts to summon a mature dragon for assistance.	尝试召唤一条成年龙来协助。	var_set_string(res, "Attempts to summon a mature dragon for assistance.");	
SRC_14735	high	name_desc	src/r_quyl.c	520	29	Summon Orcs	召唤兽人	var_set_string(res, "Summon Orcs");	
SRC_14736	high	name_desc	src/r_quyl.c	523	29	Attempts to summon orcs for assistance.	尝试召唤兽人群来协助。	var_set_string(res, "Attempts to summon orcs for assistance.");	
SRC_14737	high	name_desc	src/r_quyl.c	542	29	Summon Spiders	召唤蜘蛛	var_set_string(res, "Summon Spiders");	
SRC_14738	high	name_desc	src/r_quyl.c	545	29	Attempts to summon spiders for assistance.	尝试召唤蜘蛛群来协助。	var_set_string(res, "Attempts to summon spiders for assistance.");	
SRC_14739	high	name_desc	src/r_quyl.c	564	29	Summon Ultimate	召唤终极怪物	var_set_string(res, "Summon Ultimate");	
SRC_14740	high	name_desc	src/r_quyl.c	567	29	Attempts to summon the most powerful monsters for assistance.	尝试召唤最强大的怪物来协助。	var_set_string(res, "Attempts to summon the most powerful monsters for assistance.");	
SRC_14741	high	name_desc	src/r_quyl.c	586	29	Summon Undead	召唤亡灵	var_set_string(res, "Summon Undead");	
SRC_14742	high	name_desc	src/r_quyl.c	589	29	Attempts to summon an undead for assistance.	尝试召唤一个亡灵来协助。	var_set_string(res, "Attempts to summon an undead for assistance.");	
SRC_14743	high	name_desc	src/r_quyl.c	608	29	Summon Undead Summoner	召唤亡灵召唤师	var_set_string(res, "Summon Undead Summoner");	
SRC_14744	high	name_desc	src/r_quyl.c	611	29	Attempts to summon an undead summoner for assistance.	尝试召唤一名亡灵召唤师来协助。	var_set_string(res, "Attempts to summon an undead summoner for assistance.");	
SRC_14745	high	name_desc	src/r_quyl.c	630	29	Summon Wight	召唤尸妖	var_set_string(res, "Summon Wight");	
SRC_14746	high	name_desc	src/r_quyl.c	633	29	Attempts to summon a wight for assistance.	尝试召唤一只尸妖来协助。	var_set_string(res, "Attempts to summon a wight for assistance.");	
SRC_14747	high	name_desc	src/r_quyl.c	652	29	Summon Yeeks	召唤伊克人	var_set_string(res, "Summon Yeeks");	
SRC_14748	high	name_desc	src/r_quyl.c	655	29	Attempts to summon yeeks for assistance.	尝试召唤伊克人来协助。	var_set_string(res, "Attempts to summon yeeks for assistance.");	
SRC_14749	medium	other	src/r_quyl.c	780	25	quivering power	颤动力量	me.magic_desc = "quivering power";	
SRC_14750	high	message	src/r_quyl.c	905	19	You have evolved into a Nexus Quylthulg.	你进化成了时空库尔苏格(Nexus Quylthulg)。	msg_print("You have evolved into a Nexus Quylthulg.");	Nexus 通常译为时空、枢纽或虚空，在伤害类型里是Nexus，统一处理
SRC_14751	high	message	src/r_quyl.c	916	23	You have evolved into a Rotting Quylthulg.	你进化成了腐烂库尔苏格(Rotting Quylthulg)。	msg_print("You have evolved into a Rotting Quylthulg.");	
SRC_14752	high	message	src/r_quyl.c	920	23	You have evolved into a Draconic Quylthulg.	你进化成了龙裔库尔苏格(Draconic Quylthulg)。	msg_print("You have evolved into a Draconic Quylthulg.");	
SRC_14753	high	message	src/r_quyl.c	924	23	You have evolved into a Demonic Quylthulg.	你进化成了恶魔库尔苏格(Demonic Quylthulg)。	msg_print("You have evolved into a Demonic Quylthulg.");	
SRC_14754	high	message	src/r_quyl.c	932	19	You have evolved into a Greater Rotting Quylthulg.	你进化成了高等腐烂库尔苏格(Greater Rotting Quylthulg)。	msg_print("You have evolved into a Greater Rotting Quylthulg.");	
SRC_14755	high	message	src/r_quyl.c	938	19	You have evolved into a Greater Draconic Quylthulg.	你进化成了高等龙裔库尔苏格(Greater Draconic Quylthulg)。	msg_print("You have evolved into a Greater Draconic Quylthulg.");	
SRC_14756	high	message	src/r_quyl.c	944	19	You have evolved into a Greater Demonic Quylthulg.	你进化成了高等恶魔库尔苏格(Greater Demonic Quylthulg)。	msg_print("You have evolved into a Greater Demonic Quylthulg.");	
SRC_14757	high	message	src/r_quyl.c	953	19	You have evolved into a Master Quylthulg.	你进化成了库尔苏格大师(Master Quylthulg)。	msg_print("You have evolved into a Master Quylthulg.");	
SRC_14758	high	name_desc	src/r_quyl.c	980	19	Quylthulg	库尔苏格	me.name = "Quylthulg";	颤动肉泥怪/库尔苏格
SRC_14759	high	name_desc	src/r_quyl.c	981	19	Quylthulgs are disgusting, quivering mounds of pulsating flesh, scarcely able to move about. Physically, they are pathetic. However, their ability to control others to do their bidding is legendary, and they are quite capable of fleeing when the going gets tough. Quylthulgs have no physical attacks.	库尔苏格是一堆令人作呕的、不断颤动和脉动的肉块，几乎无法移动。在身体上，它们非常可怜。然而，它们控制他人服从命令的能力是传说级别的，并且在情况不妙时它们非常擅长逃跑。库尔苏格没有任何物理攻击能力。	me.desc = "Quylthulgs are disgusting, quivering mounds of pulsating flesh, scarcely "	
SRC_14761	high	message	src/r_rag.c	160	16	You attempt to drain power from %s.	你尝试从 %s 中吸取力量。	msg_format("You attempt to drain power from %s.", o_name);	
SRC_14762	high	message	src/r_rag.c	206	19	You grow stronger!	你变得更强了！	msg_print("You grow stronger!");	
SRC_14763	medium	possible_name	src/r_rag.c	286	24	Slay Evil	屠杀邪恶	{ OF_SLAY_EVIL, 2, "Slay Evil" },	
SRC_14764	medium	possible_name	src/r_rag.c	287	24	Slay Good	屠杀善良	{ OF_SLAY_GOOD, 2, "Slay Good" },	
SRC_14765	medium	possible_name	src/r_rag.c	288	26	Slay Undead	屠杀亡灵	{ OF_SLAY_UNDEAD, 2, "Slay Undead" },	
SRC_14766	medium	possible_name	src/r_rag.c	289	25	Slay Demon	屠杀恶魔	{ OF_SLAY_DEMON, 2, "Slay Demon" },	
SRC_14767	medium	possible_name	src/r_rag.c	290	26	Slay Dragon	屠杀龙类	{ OF_SLAY_DRAGON, 2, "Slay Dragon" },	
SRC_14768	medium	possible_name	src/r_rag.c	291	25	Slay Human	屠杀人类	{ OF_SLAY_HUMAN, 2, "Slay Human" },	
SRC_14769	medium	possible_name	src/r_rag.c	292	26	Slay Animal	屠杀动物	{ OF_SLAY_ANIMAL, 2, "Slay Animal" },	
SRC_14770	medium	possible_name	src/r_rag.c	293	23	Slay Orc	屠杀兽人	{ OF_SLAY_ORC, 2, "Slay Orc" },	
SRC_14771	medium	possible_name	src/r_rag.c	294	25	Slay Troll	屠杀巨魔	{ OF_SLAY_TROLL, 2, "Slay Troll" },	
SRC_14772	medium	possible_name	src/r_rag.c	295	25	Slay Giant	屠杀巨人	{ OF_SLAY_GIANT, 2, "Slay Giant" },	
SRC_14773	medium	possible_name	src/r_rag.c	296	26	Slay Living	屠杀活物	{ OF_SLAY_LIVING, 2, "Slay Living" },	
SRC_14774	medium	possible_name	src/r_rag.c	298	25	Brand Acid	强酸附魔	{ OF_BRAND_ACID, 2, "Brand Acid" },	
SRC_14775	medium	possible_name	src/r_rag.c	299	25	Brand Elec	闪电附魔	{ OF_BRAND_ELEC, 2, "Brand Elec" },	
SRC_14776	medium	possible_name	src/r_rag.c	300	25	Brand Fire	火焰附魔	{ OF_BRAND_FIRE, 2, "Brand Fire" },	
SRC_14777	medium	possible_name	src/r_rag.c	301	25	Brand Cold	寒冰附魔	{ OF_BRAND_COLD, 2, "Brand Cold" },	
SRC_14778	medium	possible_name	src/r_rag.c	302	25	Vampirism	吸血附魔	{ OF_BRAND_VAMP, 2, "Vampirism" },	
SRC_14779	high	name_desc	src/r_rag.c	719	29	Absorb Powers	吸收力量	var_set_string(res, "Absorb Powers");	
SRC_14780	high	name_desc	src/r_rag.c	722	29	Destroys a single set of gloves, boots or body armour, absorbing the essence of its power.	摧毁一副手套、一双靴子或一件身体护甲，吸收其力量的精华。	var_set_string(res, "Destroys a single set of gloves, boots or body armour, absorbing the essence of its power.");	
SRC_14781	high	prompt	src/r_rag.c	729	25	Absorb the powers of which item?	吸收哪件物品的力量？	prompt.prompt = "Absorb the powers of which item?";	
SRC_14782	high	prompt	src/r_rag.c	730	24	You have nothing to absorb.	你没有什么可以吸收的。	prompt.error = "You have nothing to absorb.";	
SRC_14783	high	name_desc	src/r_rag.c	757	29	Detect Armour	探测护甲	var_set_string(res, "Detect Armour");	
SRC_14784	high	name_desc	src/r_rag.c	760	29	Locate nearby gloves, boots and body armour.	定位附近的手套、靴子和身体护甲。	var_set_string(res, "Locate nearby gloves, boots and body armour.");	
SRC_14785	high	message	src/r_rag.c	789	23	You sense your kind.	你感应到了你的同类。	msg_print("You sense your kind.");	
SRC_14786	high	name_desc	src/r_rag.c	805	29	Identify Armour	鉴定护甲	var_set_string(res, "Identify Armour");	
SRC_14787	high	name_desc	src/r_rag.c	808	29	Identifies gloves, boots or body armour.	鉴定手套、靴子或身体护甲。	var_set_string(res, "Identifies gloves, boots or body armour.");	
SRC_14788	high	message	src/r_rag.c	875	19	You have evolved into a Sexy Swimsuit.	你进化成了性感泳装(Sexy Swimsuit)。	msg_print("You have evolved into a Sexy Swimsuit.");	
SRC_14789	medium	possible_name	src/r_rag.c	915	38	Max	最大	else sprintf(buf[i], " Max");	
SRC_14790	high	display	src/r_rag.c	924	33	%dx\n	%dx\n	doc_printf(doc, " %dx\\n", bonus);	
SRC_14791	high	display	src/r_rag.c	934	21	<topic:Essences>=================================== <color:keypress>E</color>ssences ==================================\n\n	<topic:Essences>=================================== 精 华 (<color:keypress>E</color>) ==================================\n\n	doc_printf(doc, "<topic:Essences>=================================== <color:keypress>E</color>ssences ==================================\\n\\n");	
SRC_14792	high	display	src/r_rag.c	935	21	<color:G>%-22.22s Rag Gloves Boots Bonus</color>\n	<color:G>%-22.22s 破布 手套 靴子 加成</color>\n	doc_printf(doc, " <color:G>%-22.22s Rag Gloves Boots Bonus</color>\\n", "Stats");	
SRC_14793	high	display	src/r_rag.c	935	97	Stats	属性	doc_printf(doc, " <color:G>%-22.22s Rag Gloves Boots Bonus</color>\\n", "Stats");	
SRC_14794	high	display	src/r_rag.c	939	21	\n <color:G>%-22.22s Rag Gloves Boots Bonus</color>\n	\n <color:G>%-22.22s 破布 手套 靴子 加成</color>\n	doc_printf(doc, "\\n <color:G>%-22.22s Rag Gloves Boots Bonus</color>\\n", "Skills");	
SRC_14795	high	display	src/r_rag.c	939	99	Skills	技能	doc_printf(doc, "\\n <color:G>%-22.22s Rag Gloves Boots Bonus</color>\\n", "Skills");	
SRC_14796	medium	possible_name	src/r_rag.c	940	38	To Hit	命中	_dump_flag(doc, _ESSENCE_TO_HIT, "To Hit", FALSE);	
SRC_14797	medium	possible_name	src/r_rag.c	941	38	To Dam	伤害	_dump_flag(doc, _ESSENCE_TO_DAM, "To Dam", FALSE);	
SRC_14798	medium	possible_name	src/r_rag.c	942	34	To AC	护甲	_dump_flag(doc, _ESSENCE_AC, "To AC", FALSE);	
SRC_14799	medium	possible_name	src/r_rag.c	943	33	Stealth	潜行	_dump_flag(doc, OF_STEALTH, "Stealth", FALSE);	
SRC_14800	medium	possible_name	src/r_rag.c	944	31	Speed	速度	_dump_flag(doc, OF_SPEED, "Speed", FALSE);	
SRC_14801	medium	possible_name	src/r_rag.c	945	31	Attacks	攻击次数	_dump_flag(doc, OF_BLOWS, "Attacks", FALSE);	
SRC_14802	medium	possible_name	src/r_rag.c	946	30	Life	生命	_dump_flag(doc, OF_LIFE, "Life", FALSE);	
SRC_14803	medium	possible_name	src/r_rag.c	947	32	Searching	搜索	_dump_flag(doc, OF_SEARCH, "Searching", FALSE);	
SRC_14804	medium	possible_name	src/r_rag.c	948	31	Infravision	红外视力	_dump_flag(doc, OF_INFRA, "Infravision", FALSE);	
SRC_14805	medium	possible_name	src/r_rag.c	949	32	Digging	挖掘	_dump_flag(doc, OF_TUNNEL, "Digging", FALSE);	
SRC_14806	medium	possible_name	src/r_rag.c	950	39	Magic Mastery	魔法精通	_dump_flag(doc, OF_MAGIC_MASTERY, "Magic Mastery", FALSE);	
SRC_14807	medium	possible_name	src/r_rag.c	951	38	Device Power	装置威力	_dump_flag(doc, OF_DEVICE_POWER, "Device Power", FALSE);	
SRC_14808	medium	possible_name	src/r_rag.c	952	30	Light	光照	_dump_flag(doc, OF_LITE, "Light", FALSE);	
SRC_14809	high	display	src/r_rag.c	954	21	\n <color:G>%-22.22s Rag Gloves Boots Bonus</color>\n	\n <color:G>%-22.22s 破布 手套 靴子 加成</color>\n	doc_printf(doc, "\\n <color:G>%-22.22s Rag Gloves Boots Bonus</color>\\n", "Slays");	
SRC_14810	high	display	src/r_rag.c	954	99	Slays	斩杀	doc_printf(doc, "\\n <color:G>%-22.22s Rag Gloves Boots Bonus</color>\\n", "Slays");	
SRC_14811	high	display	src/r_rag.c	962	21	\n <color:G>%-22.22s Rag Gloves Boots Bonus</color>\n	\n <color:G>%-22.22s 破布 手套 靴子 加成</color>\n	doc_printf(doc, "\\n <color:G>%-22.22s Rag Gloves Boots Bonus</color>\\n", "Resistances");	
SRC_14812	high	display	src/r_rag.c	962	99	Resistances	抗性	doc_printf(doc, "\\n <color:G>%-22.22s Rag Gloves Boots Bonus</color>\\n", "Resistances");	
SRC_14814	medium	possible_name	src/r_rag.c	966	33	Immune Acid	强酸免疫	_dump_flag(doc, OF_IM_ACID, "Immune Acid", FALSE);	
SRC_14815	medium	possible_name	src/r_rag.c	967	33	Immune Elec	闪电免疫	_dump_flag(doc, OF_IM_ELEC, "Immune Elec", FALSE);	
SRC_14816	medium	possible_name	src/r_rag.c	968	33	Immune Fire	火焰免疫	_dump_flag(doc, OF_IM_FIRE, "Immune Fire", FALSE);	
SRC_14817	medium	possible_name	src/r_rag.c	969	33	Immune Cold	寒冰免疫	_dump_flag(doc, OF_IM_COLD, "Immune Cold", FALSE);	
SRC_14818	high	display	src/r_rag.c	971	21	\n <color:G>%-22.22s Rag Gloves Boots Bonus</color>\n	\n <color:G>%-22.22s 破布 手套 靴子 加成</color>\n	doc_printf(doc, "\\n <color:G>%-22.22s Rag Gloves Boots Bonus</color>\\n", "Abilities");	
SRC_14819	high	display	src/r_rag.c	971	99	Abilities	能力	doc_printf(doc, "\\n <color:G>%-22.22s Rag Gloves Boots Bonus</color>\\n", "Abilities");	
SRC_14820	medium	possible_name	src/r_rag.c	972	34	Free Action	自由行动	_dump_flag(doc, OF_FREE_ACT, "Free Action", FALSE);	
SRC_14821	medium	possible_name	src/r_rag.c	973	35	See Invisible	识破隐形	_dump_flag(doc, OF_SEE_INVIS, "See Invisible", FALSE);	
SRC_14822	medium	possible_name	src/r_rag.c	974	37	Slow Digestion	缓慢消化	_dump_flag(doc, OF_SLOW_DIGEST, "Slow Digestion", FALSE);	
SRC_14823	medium	possible_name	src/r_rag.c	975	31	Regeneration	再生	_dump_flag(doc, OF_REGEN, "Regeneration", FALSE);	
SRC_14824	medium	possible_name	src/r_rag.c	976	36	Levitation	漂浮	_dump_flag(doc, OF_LEVITATION, "Levitation", FALSE);	
SRC_14825	medium	possible_name	src/r_rag.c	977	34	Antimagic	反魔法	_dump_flag(doc, OF_NO_MAGIC, "Antimagic", FALSE);	
SRC_14826	medium	possible_name	src/r_rag.c	978	31	Auto-Identify	自动鉴定	_dump_flag(doc, OF_LORE2, "Auto-Identify", FALSE);	
SRC_14827	medium	possible_name	src/r_rag.c	979	33	Reflection	反射	_dump_flag(doc, OF_REFLECT, "Reflection", FALSE);	
SRC_14828	medium	possible_name	src/r_rag.c	980	35	Hold Life	维持生命	_dump_flag(doc, OF_HOLD_LIFE, "Hold Life", FALSE);	
SRC_14829	medium	possible_name	src/r_rag.c	981	42	Resist Magic	抵抗魔法	_dump_flag(doc, OF_MAGIC_RESISTANCE, "Resist Magic", FALSE);	
SRC_14830	medium	possible_name	src/r_rag.c	982	35	Aura Fire	火焰光环	_dump_flag(doc, OF_AURA_FIRE, "Aura Fire", FALSE);	
